"No.","Time","Source","Destination","Protocol","Length","Info"
"787","3.274177","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"788","3.274243","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"789","3.274668","97:46:35:ca:27:cf (97:46:35:ca:27:cf) (TA)","d4:9f:4e:53:d7:df (d4:9f:4e:53:d7:df) (RA)","802.11","1616","PV1 QoS Data - no SIDs"
"790","3.275426","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"791","3.276300","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"792","3.276785","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"793","3.277977","","","802.11","615","Unknown protocol version: 2"
"794","3.278190","","","802.11","615","Unknown protocol version: 2"
"795","3.278641","60:42:06:25:87:f3","60:42:06:25:87:f3 (60:42:06:25:87:f3) (SA)","802.11","615","PV1 Reserved"
"796","3.278683","","Cisco_79:14:50 (00:f6:63:79:14:50) (RA)","802.11","39","Acknowledgement, Flags=........C"
"797","3.281194","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (TA)","Cisco_79:14:50 (00:f6:63:79:14:50) (RA)","802.11","45","Request-to-send, Flags=........C"
"798","3.281391","Cisco_79:14:54","Broadcast","802.11","275","Beacon frame, SN=2944, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"799","3.283502","Cisco_ea:55:40","Broadcast","802.11","110","Beacon frame, SN=1714, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"800","3.287021","Cisco_55:d9:91","Broadcast","802.11","263","Beacon frame, SN=2982, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"801","3.288740","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (RA)","802.11","45","Request-to-send, Flags=........C"
"802","3.288784","","Cisco_79:14:50 (00:f6:63:79:14:50) (RA)","802.11","39","Clear-to-send, Flags=........C"
"803","3.288994","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (TA)","Cisco_79:14:50 (00:f6:63:79:14:50) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"804","3.295904","Cisco_ea:55:44","Broadcast","802.11","275","Beacon frame, SN=1715, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"805","3.296455","Cisco_44:42:01","Broadcast","802.11","263","Beacon frame, SN=2917, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"806","3.300829","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (RA)","802.11","45","Request-to-send, Flags=........C"
"807","3.300894","","Cisco_79:14:50 (00:f6:63:79:14:50) (RA)","802.11","39","Clear-to-send, Flags=........C"
"808","3.301102","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (TA)","Cisco_79:14:50 (00:f6:63:79:14:50) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"809","3.302697","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (TA)","Cisco_79:14:50 (00:f6:63:79:14:50) (RA)","802.11","45","Request-to-send, Flags=........C"
"810","3.302739","","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (RA)","802.11","39","Clear-to-send, Flags=........C"
"811","3.302781","AID 0x0fc4","32:7d:f3:08:a2:b1 (32:7d:f3:08:a2:b1) (DA)","802.11","207","PV1 Reserved"
"812","3.302823","","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (RA)","802.11","39","Acknowledgement, Flags=........C"
"813","3.317025","Cisco_79:14:51","Broadcast","802.11","266","Beacon frame, SN=2945, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"814","3.317106","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (RA)","802.11","45","Request-to-send, Flags=........C"
"815","3.317147","","Cisco_79:14:50 (00:f6:63:79:14:50) (RA)","802.11","39","Clear-to-send, Flags=........C"
"816","3.317217","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (TA)","Cisco_79:14:50 (00:f6:63:79:14:50) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"817","3.328360","d9:7e:32:a4:69:84 (d9:7e:32:a4:69:84) (TA)","47:c0:ff:d8:50:28 (47:c0:ff:d8:50:28) (RA)","802.11","1358","Grant Acknowledgment, Flags=.......TC"
"818","3.334115","Cisco_ea:55:41","Broadcast","802.11","263","Beacon frame, SN=1716, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"819","3.342381","Cisco_55:d9:90","Broadcast","802.11","313","Beacon frame, SN=2983, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"820","3.354652","Cisco_55:d9:94","Broadcast","802.11","275","Beacon frame, SN=2984, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"821","3.356616","Cisco_44:42:00","Broadcast","802.11","313","Beacon frame, SN=2918, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"822","3.364061","Cisco_44:42:04","Broadcast","802.11","275","Beacon frame, SN=2919, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"823","3.365281","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=252, FN=0, Flags=...P...TC"
"824","3.365353","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"825","3.366005","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=253, FN=0, Flags=.......TC"
"826","3.366075","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"827","3.366737","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=254, FN=0, Flags=.......TC"
"828","3.366783","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"829","3.367453","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=255, FN=0, Flags=.......TC"
"830","3.367498","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"831","3.372372","Cisco_79:14:50","Broadcast","802.11","316","Beacon frame, SN=2946, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"832","3.379342","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"833","3.379418","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"834","3.380286","95:bd:42:a0:1f:5f","f6:b1:40:5a:ef:06","802.11","162","Fragmented IEEE 802.11 frame"
"835","3.381841","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=3031, FN=0, Flags=...P...TC"
"836","3.381923","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"837","3.381969","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"838","3.382042","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"839","3.384264","AID 0x1ded","6a:c7:55:0d:4f:92 (6a:c7:55:0d:4f:92) (DA)","802.11","2039","PV1 Management[Malformed Packet]"
"840","3.384443","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"841","3.384485","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"842","3.384567","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"843","3.384965","Cisco_79:14:54","Broadcast","802.11","275","Beacon frame, SN=2947, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"844","3.385724","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"845","3.385792","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"846","3.388081","Cisco_ea:55:40","Broadcast","802.11","313","Beacon frame, SN=1717, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"847","3.389292","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"848","3.389381","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"849","3.393907","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"850","3.393988","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"851","3.394801","","","802.11","205","Unknown protocol version: 2"
"852","3.396303","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"853","3.396369","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"854","3.396824","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"855","3.397297","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"856","3.397523","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"857","3.403734","Cisco_44:42:01","Broadcast","802.11","263","Beacon frame, SN=2920, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"858","3.421474","Cisco_79:14:51","Broadcast","802.11","266","Beacon frame, SN=2948, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"859","3.437196","Cisco_ea:55:41","Broadcast","802.11","263","Beacon frame, SN=1719, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"860","3.437826","","","802.11","154","Unknown protocol version: 2"
"861","3.444538","8e:df:c0:94:83:fa","6e:2b:1b:8a:de:c3","LLC","498","I P, N(R)=75, N(S)=127; DSAP NULL LSAP Individual, SSAP LLC Sub-Layer Management Response"
"862","3.444764","","","802.11","276","Unknown protocol version: 2"
"863","3.446006","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"864","3.446074","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"865","3.446773","Cisco_55:d9:90","Broadcast","802.11","313","Beacon frame, SN=2985, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"866","3.447087","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"867","3.447484","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"868","3.447529","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"869","3.447600","37:9a:a6:73:de:47","d3:50:20:35:0f:7a","802.11","154","Reassociation Response, SN=1298, FN=4, Flags=o..P....C[Malformed Packet: length of contained item exceeds length of containing item]"
"870","3.453341","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"871","3.453385","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"872","3.456239","Cisco_44:42:00","Broadcast","802.11","313","Beacon frame, SN=2921, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"873","3.459042","Cisco_55:d9:94","Broadcast","802.11","275","Beacon frame, SN=2986, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"874","3.468498","Cisco_44:42:04","Broadcast","802.11","275","Beacon frame, SN=2922, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"875","3.489060","Cisco_79:14:54","Broadcast","802.11","278","Beacon frame, SN=2950, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"876","3.494165","Cisco_ea:55:40","Broadcast","802.11","313","Beacon frame, SN=1720, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"877","3.495911","Cisco_55:d9:91","Broadcast","802.11","263","Beacon frame, SN=2987, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"878","3.504765","Cisco_ea:55:44","Broadcast","802.11","275","Beacon frame, SN=1721, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"879","3.505331","Cisco_44:42:01","Broadcast","802.11","263","Beacon frame, SN=2923, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"880","3.514951","","","802.11","1450","Unknown protocol version: 2"
"881","3.515017","","","802.11","216","Unknown protocol version: 2"
"882","3.515932","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"883","3.516006","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"884","3.525925","Cisco_79:14:51","Broadcast","802.11","266","Beacon frame, SN=2951, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"885","3.541652","Cisco_ea:55:41","Broadcast","802.11","263","Beacon frame, SN=1722, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"886","3.551266","Cisco_55:d9:90","Broadcast","802.11","313","Beacon frame, SN=2988, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"887","3.560708","Cisco_44:42:00","Broadcast","802.11","313","Beacon frame, SN=2924, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"888","3.563496","Cisco_55:d9:94","Broadcast","802.11","275","Beacon frame, SN=2989, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"889","3.572970","Cisco_44:42:04","Broadcast","802.11","275","Beacon frame, SN=2925, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"890","3.581291","Cisco_79:14:50","Broadcast","802.11","316","Beacon frame, SN=2952, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"891","3.582438","AzureWaveTec_66:fd:23","Cisco_79:14:50","802.11","53","Null function (No data), SN=2322, FN=0, Flags=.......TC"
"892","3.582481","","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (RA)","802.11","39","Acknowledgement, Flags=........C"
"893","3.582523","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (RA)","802.11","45","Request-to-send, Flags=........C"
"894","3.582591","","Cisco_79:14:50 (00:f6:63:79:14:50) (RA)","802.11","39","Clear-to-send, Flags=........C"
"895","3.582920","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (TA)","Cisco_79:14:50 (00:f6:63:79:14:50) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"896","3.593534","Cisco_79:14:54","Broadcast","802.11","278","Beacon frame, SN=2953, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"897","3.596978","Cisco_ea:55:40","Broadcast","802.11","313","Beacon frame, SN=1723, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"898","3.600379","Cisco_55:d9:91","Broadcast","802.11","263","Beacon frame, SN=2990, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"899","3.609243","Cisco_ea:55:44","Broadcast","802.11","275","Beacon frame, SN=1724, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"900","3.609809","Cisco_44:42:01","Broadcast","802.11","263","Beacon frame, SN=2926, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"901","3.612873","AzureWaveTec_66:fd:23","Cisco_79:14:50","802.11","53","Null function (No data), SN=2323, FN=0, Flags=...P...TC"
"902","3.612936","","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (RA)","802.11","39","Acknowledgement, Flags=........C"
"903","3.630438","Cisco_79:14:51","Broadcast","802.11","266","Beacon frame, SN=2954, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"904","3.639281","","","802.11","1567","Fragmented IEEE 802.11 frame"
"905","3.646098","Cisco_ea:55:41","Broadcast","802.11","263","Beacon frame, SN=1725, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"906","3.655738","Cisco_55:d9:90","Broadcast","802.11","313","Beacon frame, SN=2991, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"907","3.667944","Cisco_44:42:00","Broadcast","802.11","313","Beacon frame, SN=2927, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"908","3.668138","Cisco_55:d9:94","Broadcast","802.11","275","Beacon frame, SN=2992, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"909","3.677412","Cisco_44:42:04","Broadcast","802.11","275","Beacon frame, SN=2928, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"910","3.684967","3f:8f:52:66:fd:23 (3f:8f:52:66:fd:23) (TA)","Cisco_79:14:45 (00:f6:63:79:14:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"911","3.685039","","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (RA)","802.11","39","Clear-to-send, Flags=........C"
"912","3.685081","","","802.11","142","Unknown protocol version: 3"
"913","3.685693","Cisco_79:14:50","Broadcast","802.11","316","Beacon frame, SN=2955, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"914","3.697975","Cisco_79:14:54","Broadcast","802.11","278","Beacon frame, SN=2956, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"915","3.700190","AzureWaveTec_66:fd:23","Cisco_79:14:50","802.11","53","Null function (No data), SN=2324, FN=0, Flags=...P...TC"
"916","3.700233","","AzureWaveTec_66:fd:23 (cc:47:40:66:fd:23) (RA)","802.11","39","Acknowledgement, Flags=........C"
"917","3.702564","Cisco_ea:55:40","Broadcast","802.11","313","Beacon frame, SN=1726, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"918","3.704817","Cisco_55:d9:91","Broadcast","802.11","263","Beacon frame, SN=2993, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"919","3.738889","76:44:ee:8e:2a:6a (76:44:ee:8e:2a:6a) (TA)","3d:00:58:46:42:27 (3d:00:58:46:42:27) (DA)","802.11","1257","PV1 Management[Malformed Packet]"
"920","3.740340","AID 0x0f98","da:b7:79:76:50:c5 (da:b7:79:76:50:c5) (DA)","802.11","565","PV1 Reserved"
"921","3.750540","Cisco_ea:55:41","Broadcast","802.11","263","Beacon frame, SN=1728, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"922","3.760160","Cisco_55:d9:90","Broadcast","802.11","313","Beacon frame, SN=2994, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"923","3.769598","Cisco_44:42:00","Broadcast","802.11","313","Beacon frame, SN=2930, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"924","3.772461","Cisco_55:d9:94","Broadcast","802.11","275","Beacon frame, SN=2995, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"925","3.781042","","","802.11","1909","Unknown protocol version: 2"
"926","3.781847","Cisco_44:42:04","Broadcast","802.11","275","Beacon frame, SN=2931, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"927","3.790097","d9:b3:3d:df:5e:43 (d9:b3:3d:df:5e:43) (TA)","53:2a:f9:e0:87:3c (53:2a:f9:e0:87:3c) (DA)","802.11","175","PV1 Reserved"
"928","3.806393","Xerox_00:00:00","02:f6:63:79:14:50","LLC","63","I, N(R)=0, N(S)=0; DSAP NULL LSAP Individual, SSAP NULL LSAP Command"
"929","3.809241","Cisco_55:d9:91","Broadcast","802.11","263","Beacon frame, SN=2996, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"930","3.818130","Cisco_ea:55:44","Broadcast","802.11","275","Beacon frame, SN=1730, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"931","3.818716","Cisco_44:42:01","Broadcast","802.11","263","Beacon frame, SN=2932, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"932","3.839124","Xerox_00:00:00","02:f6:63:79:14:50","LLC","63","I, N(R)=0, N(S)=0; DSAP NULL LSAP Individual, SSAP NULL LSAP Command"
"933","3.874116","Cisco_44:42:00","Broadcast","802.11","313","Beacon frame, SN=2933, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"934","3.876945","Cisco_55:d9:94","Broadcast","802.11","275","Beacon frame, SN=2998, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"935","3.886300","Cisco_44:42:04","Broadcast","802.11","275","Beacon frame, SN=2934, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"936","3.901906","","","802.11","1700","Unknown protocol version: 3"
"937","3.910141","Cisco_ea:55:40","Broadcast","802.11","54","Beacon frame, SN=1731, FN=0, Flags=........C[Malformed Packet]"
"938","3.913696","Cisco_55:d9:91","Broadcast","802.11","263","Beacon frame, SN=2999, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"939","3.923139","Cisco_44:42:01","Broadcast","802.11","263","Beacon frame, SN=2935, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"940","3.923647","","","802.11","540","Unknown protocol version: 3"
"941","3.935849","","","802.11","321","Unknown protocol version: 3"
"942","3.951177","Cisco_55:d9:90","c2:59:e0:e7:0a:c5","802.11","307","Probe Response, SN=298, FN=0, Flags=....R...C, BI=102, SSID=""eduroam"""
"943","3.951565","Cisco_55:d9:90","c2:59:e0:e7:0a:c5","802.11","307","Probe Response, SN=298, FN=0, Flags=....R...C, BI=102, SSID=""eduroam"""
"944","3.951955","Cisco_55:d9:90","c2:59:e0:e7:0a:c5","802.11","307","Probe Response, SN=298, FN=0, Flags=....R...C, BI=102, SSID=""eduroam"""
"945","3.952387","Cisco_55:d9:94","c2:59:e0:e7:0a:c5","802.11","269","Probe Response, SN=299, FN=0, Flags=....R...C, BI=102, SSID=""UTguest"""
"946","3.952703","Cisco_55:d9:94","c2:59:e0:e7:0a:c5","802.11","269","Probe Response, SN=299, FN=0, Flags=....R...C, BI=102, SSID=""UTguest"""
"947","3.953021","Cisco_55:d9:94","c2:59:e0:e7:0a:c5","802.11","269","Probe Response, SN=299, FN=0, Flags=....R...C, BI=102, SSID=""UTguest"""
"948","3.953394","Cisco_55:d9:91","c2:59:e0:e7:0a:c5","802.11","257","Probe Response, SN=300, FN=0, Flags=....R...C, BI=102, SSID=""Guest"""
"949","3.953779","Cisco_55:d9:91","c2:59:e0:e7:0a:c5","802.11","257","Probe Response, SN=300, FN=0, Flags=....R...C, BI=102, SSID=""Guest"""
"950","3.954143","Cisco_55:d9:91","c2:59:e0:e7:0a:c5","802.11","257","Probe Response, SN=300, FN=0, Flags=....R...C, BI=102, SSID=""Guest"""
"951","3.959287","Xerox_00:00:00","ce:46:d6:ea:55:40","LLC","63","I, N(R)=0, N(S)=0; DSAP NULL LSAP Individual, SSAP NULL LSAP Command"
"952","3.969050","Cisco_55:d9:90","Broadcast","802.11","313","Beacon frame, SN=3000, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
